,player,realm,gear_score,last_login,time_since_login,engagement,status,Alterac Valley,Arathi Basin,Archaeology,Arena,Argent Tournament,Ashran,Battle Dungeon,Battle Raid,Battle for Azeroth,Battle for Gilneas,Battlegrounds,Brawler's Guild,Brewfest,Cataclysm,Cataclysm Dungeon,Cataclysm Raid,Character,Children's Week,Classic,Collections,Cooking,Currencies,Darkmoon Faire,Deepwind Gorge,Draenor,Draenor Dungeon,Draenor Garrison,Draenor Raid,Dungeons,Dungeons & Raids,Eastern Kingdoms,Events,Expansion Features,Exploration,Eye of the Storm,Feats of Strength,Fishing,General,Guild Feats of Strength,Hallow's End,Heart of Azeroth,Honor,Island Expeditions,Isle of Conquest,Kalimdor,Legacy,Legion,Legion Class Hall,Legion Dungeon,Legion Raid,Lich King Dungeon,Lich King Raid,Love is in the Air,Lunar Festival,Midsummer,Mounts,Noblegarden,Northrend,Outland,Pandaria,Pandaria Dungeon,Pandaria Raid,Pandaria Scenarios,Pet Battles,Pilgrim's Bounty,Player vs. Player,Professions,Promotions,Quests,Raids,Rated Battleground,Reputation,Seething Shore,Silvershard Mines,Temple of Kotmogu,The Burning Crusade,Tol Barad,Twin Peaks,Visions of N'Zoth,War Effort,Warsong Gulch,Winter Veil,Wintergrasp,World,World Events,Wrath of the Lich King
817,katakuri,scilla,430.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,2,2,10,13,1,5,18,17,18,2,1,7,0,17,1,5,25,1,4,1,22,4,6,2,12,5,50,6,0,4,1,14,4,1,4,23,19,0,0,2,4,1,21,0,6,10,17,9,30,12,6,81,0,0,3,3,0,2,3,22,9,13,2,0,0,36,12,1,10,22,14,1,4,2,5,17,1,3,4,6,3,0,4,1,2,9
818,lyzebell,scilla,436.0,2020-04-23,43 days 00:00:00.000000000,1.0,risk,2,1,2,8,0,5,17,17,27,1,1,7,0,9,0,3,27,0,5,0,13,4,4,2,11,0,35,2,0,0,1,7,4,1,2,23,8,0,0,1,2,1,18,0,2,5,24,17,12,16,1,30,0,0,2,3,0,2,1,21,0,3,2,0,0,29,16,1,15,9,14,5,4,1,2,14,1,1,4,5,0,1,0,1,2,10
819,samará,scilla,446.0,2020-05-31,5 days 00:00:00.000000000,0.0,active,2,1,1,8,0,5,17,17,24,1,1,7,0,9,0,23,28,0,5,0,18,4,7,2,12,0,29,21,0,1,5,10,4,1,2,23,11,0,0,2,4,1,16,0,2,6,30,18,20,28,14,28,1,0,2,3,0,2,1,21,0,46,2,0,0,28,21,1,13,7,14,2,4,1,2,14,1,1,5,7,0,1,0,1,2,10
820,ýasmi,ursin,373.0,2019-11-11,207 days 00:00:00.000000000,1.0,risk,2,2,1,10,0,9,5,17,19,2,1,7,0,4,9,18,23,0,6,0,12,4,7,1,10,1,17,21,0,5,1,9,4,1,5,23,4,0,0,0,2,1,12,1,4,5,18,13,28,25,12,33,1,0,2,3,0,1,1,15,1,40,2,0,0,32,11,1,11,7,2,1,0,2,6,23,1,3,5,3,5,0,0,0,2,3
821,holyshaman,scilla,381.0,2019-07-09,332 days 00:00:00.000000000,2.0,lapsed,1,1,1,3,0,5,9,17,21,0,0,6,0,2,0,12,20,0,10,0,3,1,2,1,7,10,9,2,0,3,4,5,4,1,0,23,2,0,0,0,2,0,11,0,4,5,14,7,7,22,0,6,1,0,2,3,0,1,0,15,0,14,2,0,0,21,4,1,8,7,1,1,0,0,1,12,1,0,5,4,0,0,0,0,2,3
822,hewgbewbs,zuluhed,434.0,2020-03-25,72 days 00:00:00.000000000,1.0,risk,2,2,1,5,0,5,30,17,39,1,0,7,0,4,11,12,26,0,9,0,3,4,2,1,15,10,37,8,0,5,8,8,4,1,3,23,6,0,0,1,5,1,12,2,6,10,24,12,25,26,6,5,2,0,2,3,0,1,5,26,19,23,2,0,0,28,7,1,17,7,1,0,1,1,1,25,1,1,5,7,3,0,3,1,2,3
823,shiftnsht,scilla,427.0,2020-05-25,11 days 00:00:00.000000000,0.0,active,1,1,1,1,0,2,29,9,34,0,0,5,0,3,8,0,25,2,16,0,2,3,2,0,9,0,13,2,0,4,6,4,0,1,0,23,3,0,0,0,4,1,9,0,5,3,9,2,1,3,4,18,1,1,2,3,2,2,1,19,1,32,0,0,0,23,11,1,17,5,1,1,0,1,0,13,1,0,1,5,0,0,0,1,2,6
824,highdruid,ursin,365.0,2020-04-22,44 days 00:00:00.000000000,1.0,risk,1,2,1,0,0,2,23,8,28,1,0,5,0,3,2,41,25,2,5,0,1,3,0,0,7,0,14,17,0,0,5,3,2,1,1,23,1,0,0,0,2,1,9,0,5,3,15,6,5,4,1,55,2,1,2,3,2,2,1,19,0,5,0,0,0,23,10,1,13,5,1,1,0,1,3,15,1,0,1,5,1,0,0,0,2,6
825,drakener,ursin,458.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,1,2,1,0,0,2,26,10,62,1,0,5,0,7,10,45,27,1,8,0,4,3,0,0,12,0,37,58,0,4,2,7,6,1,0,24,11,0,0,0,6,0,31,1,2,3,21,12,25,30,8,36,1,0,2,3,1,2,1,19,0,34,0,0,0,22,14,1,16,4,1,1,2,0,0,21,1,0,15,10,2,1,4,3,2,9
826,døntmilkme,zuluhed,313.0,2020-02-11,115 days 00:00:00.000000000,1.0,risk,1,1,1,0,0,1,6,8,51,0,0,5,0,6,1,25,19,1,5,0,4,2,0,0,9,0,18,16,0,0,2,7,4,0,0,24,6,0,0,0,5,0,24,0,2,3,4,1,9,21,7,23,0,0,2,3,1,2,1,18,0,8,0,0,0,14,8,1,5,3,1,0,2,0,0,19,1,0,14,8,0,0,4,3,2,9
827,strickn,scilla,416.0,2020-01-23,134 days 00:00:00.000000000,1.0,risk,5,1,1,1,0,1,6,6,44,2,0,5,0,6,4,4,21,1,5,0,3,2,0,1,8,0,18,15,0,2,3,6,4,1,4,24,6,0,0,0,6,1,10,1,2,3,7,3,19,24,6,20,2,0,2,3,1,1,0,17,5,7,0,0,0,20,12,1,6,3,1,1,2,1,2,14,1,2,10,6,3,0,1,3,2,7
828,skairos,scilla,438.0,2020-06-02,3 days 00:00:00.000000000,0.0,active,5,2,11,0,2,4,12,8,38,1,0,5,2,19,29,49,28,0,22,1,16,4,8,1,25,19,46,62,0,3,21,10,5,2,4,24,12,0,0,2,5,0,20,2,17,2,43,15,33,50,62,161,3,12,2,3,1,11,4,46,15,75,16,0,0,25,14,1,20,50,1,4,1,2,2,50,5,0,12,8,3,1,10,2,2,10
829,thadeen,andorhal,446.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,1,0,1,0,0,4,1,5,34,0,0,3,0,8,0,0,26,0,4,0,2,4,1,0,6,0,16,19,0,0,1,3,5,1,0,24,2,0,0,2,5,0,2,1,2,2,17,11,15,36,2,18,1,0,1,3,0,2,1,15,0,2,0,1,0,17,11,1,13,13,1,3,1,0,0,11,1,0,7,4,0,1,0,1,2,9
830,bil,scilla,395.0,2020-02-06,120 days 00:00:00.000000000,1.0,risk,1,0,1,0,0,1,1,5,26,0,0,3,0,8,0,0,18,0,4,0,2,2,1,0,6,0,13,19,0,0,1,2,4,1,0,24,2,0,0,0,4,0,0,0,2,2,10,1,1,31,1,14,1,0,1,3,0,2,1,15,0,1,0,1,0,11,5,1,3,10,1,1,1,0,0,11,1,0,7,2,0,0,0,1,2,6
831,thiris,zuluhed,392.0,2020-02-05,121 days 00:00:00.000000000,1.0,risk,1,0,1,0,0,1,1,5,25,0,0,3,0,8,0,0,18,0,4,0,2,2,1,0,5,0,12,19,0,0,1,2,2,0,0,24,2,0,0,0,4,0,0,0,3,2,6,1,1,31,1,14,1,0,1,3,0,2,0,14,0,1,0,1,0,11,3,1,3,10,1,1,1,0,0,11,1,0,7,2,0,0,0,1,2,6
832,knodeway,ursin,344.0,2019-08-13,297 days 00:00:00.000000000,2.0,lapsed,1,0,1,0,0,1,9,5,31,0,0,3,0,8,0,0,21,0,4,0,2,2,1,0,5,0,15,19,0,1,1,2,2,1,0,24,7,0,0,0,4,0,2,0,2,2,5,3,1,31,1,7,1,0,1,3,0,1,0,13,0,1,0,0,0,13,4,1,8,6,1,1,1,0,0,12,1,0,7,5,0,0,0,1,2,5
833,kurin,scilla,423.0,2020-03-24,73 days 00:00:00.000000000,1.0,risk,1,0,1,0,0,1,13,6,40,0,0,3,0,8,0,8,24,0,4,0,2,2,1,0,5,0,12,19,0,1,2,4,3,1,0,24,11,0,0,2,5,0,3,0,2,2,10,10,6,36,1,4,2,0,1,3,0,1,0,13,0,1,0,0,0,16,5,1,11,6,1,0,0,0,0,12,1,0,7,7,0,1,0,0,2,5
834,krazy,zuluhed,446.0,2020-06-12,-7 days +00:00:00.000000000,0.0,active,5,1,1,0,0,5,10,6,39,1,1,4,0,8,11,5,26,0,17,0,2,4,1,1,5,0,14,14,0,3,2,4,5,1,4,24,11,0,0,0,5,2,24,3,2,2,8,6,21,36,14,27,0,0,1,3,0,2,1,16,0,2,0,0,0,23,9,1,15,6,1,1,4,1,3,11,1,2,10,8,5,0,5,6,2,6
835,fluffy,zuluhed,454.0,2020-06-09,-4 days +00:00:00.000000000,0.0,active,6,2,1,1,0,6,6,8,25,1,0,4,0,10,0,14,26,0,4,0,1,4,1,1,9,0,15,2,0,3,2,2,4,1,3,24,3,0,0,3,4,2,12,3,2,2,7,4,10,32,1,31,0,0,1,3,0,2,1,15,0,3,0,0,0,23,10,1,10,6,1,4,4,1,4,13,1,2,8,6,4,0,3,2,2,10
836,chuyichewy,ursin,373.0,2019-07-29,312 days 00:00:00.000000000,2.0,lapsed,4,3,1,6,0,6,8,8,30,1,1,3,0,9,0,8,22,0,5,0,1,3,2,1,8,0,13,35,0,6,7,2,4,1,3,24,3,0,0,0,4,0,12,0,2,2,9,10,24,37,7,33,0,0,2,3,0,2,0,15,0,6,0,0,0,26,9,1,11,4,7,2,2,1,2,21,1,2,8,6,4,0,6,2,2,8
837,xaryu,zuluhed,423.0,2020-06-05,0 days 00:00:00.000000000,0.0,active,4,2,1,6,0,4,5,5,20,1,1,2,0,7,1,0,27,0,4,0,1,4,1,1,7,1,18,14,0,0,10,3,2,1,3,23,0,0,0,2,2,0,0,1,7,2,8,2,0,3,3,16,0,0,1,3,0,2,1,14,0,2,0,0,0,28,17,1,13,4,1,1,0,1,1,15,1,1,0,4,4,0,1,1,2,8
838,zaracia,zuluhed,323.0,2020-05-09,27 days 00:00:00.000000000,0.0,active,1,1,1,6,0,4,9,5,23,1,1,2,0,6,0,0,22,0,4,0,1,4,2,1,6,0,15,14,0,1,1,5,2,1,3,23,0,0,0,2,1,0,6,1,2,2,10,5,3,3,3,7,0,0,1,3,0,2,1,14,0,2,0,0,0,23,9,1,10,4,1,1,0,1,1,11,1,1,0,4,0,1,1,1,2,8
839,vandel,scilla,373.0,2020-03-15,82 days 00:00:00.000000000,1.0,risk,1,1,0,5,0,2,2,0,12,0,1,2,0,3,9,0,21,0,1,0,0,1,2,0,2,0,12,0,0,1,2,3,3,1,0,23,0,0,0,1,1,0,0,0,2,1,11,10,9,8,0,4,0,0,0,3,0,1,0,4,0,0,0,0,0,11,10,1,8,4,1,1,0,0,0,6,1,0,0,3,0,0,1,0,2,2
840,yusuke,andorhal,471.0,2020-06-11,-6 days +00:00:00.000000000,0.0,active,4,2,0,4,0,2,29,11,27,2,0,2,1,7,13,27,27,0,2,0,1,3,1,2,8,24,31,28,1,7,1,5,6,1,3,23,5,0,0,4,6,0,29,2,2,2,26,15,30,10,21,25,1,1,0,3,0,2,1,8,15,15,0,0,0,25,14,1,16,6,2,2,2,3,5,20,1,3,12,10,6,0,1,5,2,8
841,loger,zuluhed,354.0,2020-01-20,137 days 00:00:00.000000000,1.0,risk,3,1,0,4,0,2,18,7,18,1,0,2,0,5,0,0,19,0,2,0,0,2,1,1,5,5,12,0,0,3,1,3,4,0,1,23,0,0,0,2,2,0,23,0,2,2,3,4,4,0,0,1,1,0,0,3,0,1,0,6,0,1,0,0,0,14,5,1,6,6,2,0,0,2,5,6,1,1,11,3,3,0,0,4,2,7
842,incarnated,andorhal,468.0,2020-05-29,7 days 00:00:00.000000000,0.0,active,2,1,0,3,0,2,29,1,20,0,0,2,1,8,14,17,27,0,1,0,0,3,1,0,24,29,59,15,0,6,2,6,6,1,0,23,0,0,0,2,4,0,8,1,2,5,16,11,20,2,38,52,1,0,1,3,0,2,1,9,13,2,0,0,0,19,20,1,16,5,1,2,0,0,0,25,1,0,3,7,0,1,5,5,3,8
843,finklestein,scilla,464.0,2020-03-15,82 days 00:00:00.000000000,1.0,risk,1,2,0,13,0,2,28,1,15,1,0,2,0,3,1,5,24,0,1,0,0,1,1,1,15,19,45,8,0,4,1,5,6,1,3,23,0,0,0,1,3,0,6,0,2,5,13,6,7,1,10,5,0,0,0,3,0,1,0,5,0,1,0,0,0,27,8,1,8,4,11,1,3,3,3,11,1,3,5,6,4,0,2,4,3,3
844,silvaran,scilla,467.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,3,2,24,10,14,2,29,20,67,1,0,3,4,30,21,50,28,2,13,0,43,10,20,1,20,27,66,60,2,6,26,23,6,3,2,23,28,0,0,6,7,0,36,1,24,16,54,19,42,75,24,164,4,8,6,3,2,14,10,57,21,77,3,2,1,33,32,1,20,57,11,5,3,2,1,45,5,3,9,16,3,5,10,1,3,9
845,guldukat,andorhal,447.0,2020-03-28,69 days 00:00:00.000000000,1.0,risk,4,1,8,10,3,2,17,7,35,0,0,3,1,13,3,39,25,2,2,0,18,5,12,1,11,11,23,50,0,4,2,11,6,3,0,23,6,0,0,0,5,0,24,1,4,8,18,10,29,54,6,88,4,6,5,3,1,4,0,36,12,62,2,1,0,27,7,1,16,32,11,2,2,2,0,20,2,1,8,8,1,2,4,1,2,3
846,redreaper,ursin,386.0,2020-05-27,9 days 00:00:00.000000000,0.0,active,2,2,8,9,3,2,19,8,31,0,0,2,1,13,1,32,24,2,2,0,17,6,12,0,7,1,14,49,0,2,2,7,6,3,2,23,6,0,0,2,4,0,17,0,4,8,13,8,20,54,1,35,2,5,5,3,1,5,0,32,1,43,2,1,0,29,5,1,9,23,11,1,2,1,0,15,1,1,8,6,1,2,4,1,2,3
847,solareclipse,zuluhed,477.0,2020-05-25,11 days 00:00:00.000000000,0.0,active,2,5,8,9,3,2,32,13,37,1,0,2,1,13,7,19,27,2,16,0,18,6,6,1,10,2,21,49,0,6,3,8,2,1,3,24,8,0,0,1,7,2,29,1,4,8,9,4,10,42,8,39,2,5,5,3,1,3,0,32,4,24,2,1,0,28,6,1,16,23,11,1,4,2,3,29,1,2,17,7,6,2,6,2,2,3
848,olihve,ursin,435.0,2020-06-09,-4 days +00:00:00.000000000,0.0,active,1,5,8,9,3,2,28,16,47,1,1,3,1,13,7,19,26,2,4,0,16,6,6,1,10,2,21,49,0,5,2,7,2,1,3,24,8,0,0,3,6,0,27,1,4,8,12,7,10,41,7,39,2,5,5,3,1,3,0,30,4,24,2,0,0,27,8,1,12,23,11,1,3,3,3,29,1,2,14,8,6,1,5,5,2,3
849,symbolism,ursin,352.0,2020-03-21,76 days 00:00:00.000000000,1.0,risk,3,4,5,8,0,2,12,12,18,1,1,2,0,4,2,0,20,1,0,1,13,3,5,1,12,0,12,15,0,0,3,1,0,1,0,24,2,0,0,0,2,0,21,0,7,5,7,1,4,35,10,13,0,0,3,3,0,4,0,25,5,4,0,0,0,20,2,1,10,6,11,1,3,3,3,7,1,2,11,5,4,0,0,5,2,0
850,terra,zuluhed,398.0,2020-04-23,43 days 00:00:00.000000000,1.0,risk,1,2,5,7,0,2,25,6,26,0,1,2,0,2,0,0,25,1,0,1,13,4,5,0,10,0,12,15,0,3,3,1,0,1,0,24,2,0,0,0,1,0,6,0,5,4,7,2,9,26,1,6,0,0,3,3,0,4,1,17,0,2,0,0,0,22,10,1,11,3,11,1,0,1,1,1,1,0,1,4,2,0,0,4,2,0
851,cuartermain,zuluhed,395.0,2019-07-27,314 days 00:00:00.000000000,2.0,lapsed,2,2,5,7,0,3,26,8,38,1,1,2,1,5,4,7,25,1,13,1,27,4,8,1,10,3,15,25,1,6,7,2,3,1,3,24,10,0,0,3,2,0,20,1,7,4,23,12,29,32,9,64,0,0,4,3,0,4,0,20,6,2,0,0,0,30,14,1,16,3,11,1,3,2,1,13,1,2,1,7,3,0,6,3,2,0
852,kelandor,zuluhed,369.0,2020-06-09,-4 days +00:00:00.000000000,0.0,active,1,2,5,11,0,3,26,6,31,1,0,2,1,3,3,11,25,1,0,1,20,4,5,1,9,1,13,22,1,3,4,1,1,1,4,24,3,0,0,2,2,0,12,1,4,4,10,4,3,27,2,91,0,0,3,3,0,3,1,17,0,9,0,0,0,28,5,1,7,2,10,1,4,1,2,6,1,2,1,6,3,0,4,4,2,1
853,kagi,scilla,376.0,2019-08-29,281 days 00:00:00.000000000,2.0,lapsed,1,1,5,8,0,3,22,6,32,0,0,2,0,3,1,11,22,1,0,1,16,2,5,0,8,1,12,22,0,3,1,2,1,1,0,24,9,0,0,1,1,0,8,0,4,4,6,2,2,27,1,73,0,0,3,3,0,1,1,16,0,7,0,0,0,25,5,1,8,2,10,1,2,1,1,7,1,0,1,5,1,0,0,3,2,1
854,red,ursin,382.0,2020-06-12,-7 days +00:00:00.000000000,0.0,active,2,1,5,8,0,3,19,5,33,0,0,2,0,4,0,11,24,1,0,1,16,3,5,0,7,1,12,22,0,1,1,3,1,1,0,24,9,0,0,2,2,0,8,0,4,4,8,3,2,27,1,23,0,0,3,3,0,2,0,16,0,7,0,0,0,27,3,1,9,2,10,1,1,0,1,6,1,0,1,4,1,1,0,3,2,1
855,wargrimmar,andorhal,403.0,2020-02-02,124 days 00:00:00.000000000,1.0,risk,1,1,5,8,0,3,21,5,38,0,0,3,2,5,11,13,23,1,2,1,17,3,7,0,6,1,13,22,0,4,1,5,4,1,0,24,7,0,0,0,3,0,15,0,3,4,20,9,28,33,1,37,0,0,3,3,0,2,0,15,0,3,0,0,0,24,8,1,16,2,10,1,1,0,1,3,1,0,1,7,0,1,0,3,3,1
856,legolasus,scilla,437.0,2020-06-02,3 days 00:00:00.000000000,0.0,active,2,1,5,7,0,3,28,6,31,0,0,2,0,6,6,0,25,1,1,1,16,4,9,0,6,1,10,2,0,3,1,5,1,1,0,24,7,0,0,0,2,0,20,0,3,4,11,5,2,30,1,54,0,0,3,3,0,2,1,15,0,5,0,0,0,24,4,1,11,2,10,2,1,0,1,4,1,0,2,4,0,0,0,3,2,7
857,xploid,scilla,395.0,2020-03-15,82 days 00:00:00.000000000,1.0,risk,1,1,5,5,0,3,27,5,24,1,0,2,0,3,0,0,23,1,3,1,15,2,7,1,6,1,10,20,0,2,1,5,0,1,0,24,3,0,0,0,2,0,7,0,3,4,4,4,3,28,0,35,0,0,3,3,0,1,0,14,0,3,0,0,0,25,2,1,7,2,9,1,0,0,0,2,1,2,0,5,2,0,0,3,2,0
858,crypto,andorhal,457.0,2020-04-23,43 days 00:00:00.000000000,1.0,risk,1,1,5,4,0,3,28,7,20,1,0,2,0,3,0,0,23,1,3,1,15,2,7,1,6,1,10,18,0,3,2,5,0,1,0,24,3,0,0,0,3,0,6,0,3,4,5,1,3,20,0,35,0,0,3,3,0,1,0,14,2,6,0,0,0,20,2,1,8,2,9,1,0,0,0,4,1,2,3,7,2,0,0,3,2,0
859,skrichur,andorhal,294.0,2019-08-27,283 days 00:00:00.000000000,2.0,lapsed,1,1,5,4,0,3,28,7,20,1,0,2,0,3,6,0,21,1,3,1,15,2,12,1,6,1,14,23,0,3,2,5,0,1,0,24,3,0,0,0,3,0,5,0,3,4,8,3,3,20,0,35,0,0,3,3,0,1,0,14,2,6,0,0,0,19,3,1,8,2,9,1,0,0,0,4,1,2,3,7,0,0,0,3,2,0
860,wolfstar,andorhal,417.0,2020-05-08,28 days 00:00:00.000000000,0.0,active,1,1,5,4,0,3,8,6,31,1,1,2,0,3,6,7,23,1,9,1,14,2,12,1,7,1,14,23,0,1,3,4,2,1,1,24,3,0,0,0,2,0,6,0,3,4,7,3,3,20,2,47,0,0,3,3,0,1,0,15,0,6,0,0,0,25,14,1,14,2,9,1,0,2,0,7,1,2,0,4,1,0,0,2,2,0
861,dämagedexp,scilla,408.0,2020-06-05,0 days 00:00:00.000000000,0.0,active,2,1,4,6,0,2,17,2,28,0,0,1,2,7,8,0,26,1,2,1,10,4,0,0,9,0,13,19,0,2,2,2,0,1,0,23,2,0,0,0,2,0,4,0,2,0,12,4,2,6,7,40,1,0,0,3,0,2,1,19,0,5,0,0,0,25,12,1,11,0,1,1,0,0,0,6,1,0,0,5,0,0,0,4,1,4
862,magwar,andorhal,374.0,2020-01-15,142 days 00:00:00.000000000,1.0,risk,1,2,14,6,0,2,27,4,36,0,0,1,1,9,19,12,27,1,8,1,11,4,2,0,9,13,34,23,1,5,24,5,3,1,0,23,5,0,0,7,2,0,9,1,21,3,23,9,15,9,17,71,0,1,0,3,0,1,0,20,19,7,0,0,0,23,14,1,15,19,1,1,0,0,0,19,1,0,0,7,1,0,0,5,0,3
863,yr,andorhal,393.0,2020-05-08,28 days 00:00:00.000000000,0.0,active,1,2,6,6,0,2,9,3,32,1,0,1,1,7,16,12,24,1,17,1,11,4,1,0,9,11,19,19,1,2,10,5,4,1,0,23,3,0,0,4,2,0,7,0,15,3,24,13,14,7,9,50,0,0,1,3,0,1,0,19,6,7,0,0,0,23,18,1,15,19,1,1,0,1,2,20,1,0,0,5,3,0,0,1,0,3
864,chrigga,scilla,394.0,2020-03-02,95 days 00:00:00.000000000,1.0,risk,1,1,6,5,0,2,7,0,16,0,0,1,1,7,8,6,21,1,12,1,11,4,0,0,8,7,19,2,1,0,10,4,1,1,0,23,2,0,0,4,2,0,0,0,15,2,4,0,1,2,9,40,0,0,1,3,0,1,0,19,6,4,0,0,0,17,15,1,5,19,1,0,0,0,0,14,1,0,0,2,0,0,0,1,0,3
865,aqualarian,zuluhed,366.0,2020-05-29,7 days 00:00:00.000000000,0.0,active,3,1,6,5,0,6,27,0,18,0,0,1,2,8,8,18,26,1,2,1,11,6,4,1,15,16,50,20,1,4,8,6,2,1,0,23,2,0,0,3,2,0,10,1,8,9,9,4,0,2,13,80,1,2,1,3,0,3,1,26,14,3,0,0,0,25,16,1,11,34,1,1,1,1,0,11,1,0,0,2,0,2,4,2,0,3
866,warktois,zuluhed,346.0,2019-08-20,290 days 00:00:00.000000000,2.0,lapsed,2,1,3,4,0,6,14,2,21,0,0,1,2,4,11,6,21,1,2,1,10,1,3,1,5,5,19,4,1,2,1,4,0,1,0,23,2,0,0,2,1,0,0,0,2,7,2,0,0,2,0,2,0,0,0,3,0,1,0,19,0,18,0,0,0,16,4,1,5,4,1,1,0,0,0,3,1,0,0,4,0,1,0,2,0,0
867,nicofallen,scilla,404.0,2020-06-03,2 days 00:00:00.000000000,0.0,active,2,2,3,4,0,6,14,0,35,1,0,2,2,7,0,6,25,1,18,1,10,3,6,1,9,6,23,3,1,1,1,4,0,1,2,23,9,0,0,2,2,0,17,0,2,7,15,5,2,2,7,36,0,0,0,3,0,5,1,22,5,7,0,0,0,24,11,1,16,4,1,1,0,2,1,8,1,1,0,5,2,0,0,2,1,2
868,hêla,andorhal,428.0,2020-05-24,12 days 00:00:00.000000000,0.0,active,3,1,3,4,0,6,4,0,25,1,0,1,1,7,0,6,23,1,10,1,10,3,4,0,4,4,18,2,1,2,1,3,0,0,0,23,8,0,0,0,2,0,17,0,2,7,14,2,0,2,4,40,0,0,0,3,0,3,1,19,0,6,0,0,0,23,9,1,9,4,1,2,0,1,0,11,1,0,0,4,0,0,0,2,1,7
869,kitsune,scilla,394.0,2020-02-15,111 days 00:00:00.000000000,1.0,risk,2,2,3,2,0,4,10,2,15,2,0,1,1,5,0,0,24,1,2,1,10,1,3,1,4,4,16,2,1,3,1,3,0,1,5,23,2,0,0,0,1,0,2,0,2,4,12,2,1,2,17,4,0,0,0,3,0,2,0,10,0,1,0,0,0,17,4,1,5,3,2,0,2,2,0,7,1,2,0,3,3,0,0,2,1,5
870,magdalene,scilla,358.0,2019-10-20,229 days 00:00:00.000000000,1.0,risk,1,1,2,1,0,1,10,2,18,1,0,1,0,2,0,0,24,0,0,1,10,1,0,0,3,1,10,22,1,2,1,2,0,1,0,23,2,0,0,2,1,0,4,0,2,2,0,2,0,1,0,0,0,0,0,3,0,1,0,4,0,1,0,0,0,11,4,1,6,1,2,1,0,0,0,4,1,0,0,4,0,0,0,2,0,0
871,tazzikk,scilla,362.0,2019-09-06,273 days 00:00:00.000000000,2.0,lapsed,1,1,2,2,0,1,4,0,16,0,0,1,0,2,0,0,21,0,0,1,10,1,0,0,2,1,9,22,1,2,2,2,2,1,0,23,5,0,0,2,1,0,15,0,2,2,6,7,22,1,0,0,0,1,0,3,0,1,0,5,0,0,0,0,0,11,7,1,9,1,1,1,0,1,0,7,1,0,0,4,0,0,0,2,0,0
872,battlecattle,scilla,448.0,2020-05-17,19 days 00:00:00.000000000,0.0,active,3,2,2,1,0,4,28,13,42,0,0,1,0,6,7,15,27,0,5,1,12,3,0,0,4,13,13,15,1,5,5,3,0,1,5,23,16,0,0,1,7,1,35,1,3,1,9,4,0,40,7,51,0,0,1,3,0,2,0,6,12,5,0,0,0,19,11,1,14,2,1,2,1,0,2,18,1,0,2,11,0,0,1,2,0,4
873,donsalami,scilla,468.0,2020-05-20,16 days 00:00:00.000000000,0.0,active,2,1,2,3,0,3,24,9,32,0,0,1,0,6,2,0,28,0,10,1,9,3,0,1,13,10,13,18,1,6,1,2,0,1,3,23,9,0,0,0,8,1,11,0,2,1,12,5,4,40,10,32,0,0,0,3,0,2,1,11,5,10,0,0,0,23,12,1,15,1,8,3,1,1,2,9,1,2,4,4,2,0,0,1,0,6
874,mojo,scilla,478.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,2,5,2,20,0,3,21,19,27,1,0,1,1,6,5,11,27,0,2,1,9,3,0,2,11,10,13,18,1,5,3,3,0,1,5,24,9,0,0,0,8,0,10,1,2,1,10,5,4,40,8,32,1,0,0,4,0,2,1,12,0,10,0,0,0,36,10,1,12,2,8,1,3,2,4,9,1,3,17,4,3,0,0,1,0,6
875,shexxy,zuluhed,463.0,2020-06-11,-6 days +00:00:00.000000000,0.0,active,2,1,2,17,0,2,17,1,24,0,0,1,0,4,1,4,26,0,0,1,8,3,0,1,8,2,13,8,1,4,1,2,0,0,1,23,3,0,0,0,4,0,0,0,2,1,8,2,0,1,1,15,1,0,0,4,0,2,1,9,10,2,0,0,0,28,9,1,9,1,8,1,0,0,0,4,1,1,3,7,0,0,0,1,0,7
876,hølybìtch,andorhal,430.0,2020-04-24,42 days 00:00:00.000000000,1.0,risk,3,1,2,17,1,2,15,11,36,0,0,2,1,5,11,24,25,0,0,1,8,3,1,1,7,5,13,24,1,4,3,5,0,1,3,23,4,0,0,5,5,0,1,0,2,1,8,6,2,44,9,103,2,1,0,4,0,2,1,14,11,42,0,0,0,31,10,1,13,1,8,1,0,0,0,11,1,1,1,9,0,3,0,1,0,6
877,scylock,scilla,352.0,2019-12-17,171 days 00:00:00.000000000,1.0,risk,2,0,0,16,0,1,0,4,11,0,0,1,0,2,3,8,21,0,10,0,0,0,2,1,3,0,11,0,1,0,5,2,0,1,0,23,0,0,0,0,1,0,0,0,2,1,9,5,2,1,1,0,1,1,0,4,0,1,0,5,2,0,0,0,0,23,2,1,9,1,1,1,0,0,0,1,1,0,1,4,0,0,0,0,0,0
